Fornecedor;Cidade;Codigo;Item;Prod_Novos;Tipo;SubTipo;QtdEntrada;ValorEntrada;ValorEntradaEstoque;ValorLista;NFEntrada;CFOP;DataEntrada;ICMS;IPI;TipoNota
BASFIX/ BTFIXO;CAXIAS DO SUL;1991;PORTA FRESA FACEAR BT 40 X 22,00MM (L1= 45,00MM) - 12.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;144,42;156,63;482,42;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3409;PINCA C-20 6,00MM - PORTA PINCA AUTO APERTO;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;81,46;85,2;262,41;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1454;BUCHA REDUCAO VDI 40 X 32,00MM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;4;101,44;108,99;335,68;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;32ER030;32ER030M ER D=3;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;25,65;26,37;81,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;32ER040;32ER040M ER D=4;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;25,65;26,37;81,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;32ER050;32ER050M ER D=5;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;25,65;26,37;81,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;32ER060;32ER060M ER D=6;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;25,65;26,37;81,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;32ER080;32ER080M ER D=8;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;25,65;26,37;81,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;32ER100;32ER100M ER D=10;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;25,65;26,37;81,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3410;PINCA C-20 8,00MM - PORTA PINCA AUTO APERTO;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;81,46;85,2;262,41;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1289;PINCA DMC06 3,00MM (KOJEX);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;122,45;128,64;396,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;808;PINCA DMC06 4,00MM (KOJEX);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;122,45;128,11;396,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1229;PINCA DMC06 5,00MM (KOJEX);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;122,45;128,11;396,21;83990;6,102;09/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;926;PINCA DMC06 6,00MM (KOJEX);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;122,45;128,11;396,21;83990;6,102;09/08/2020;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;DGHR20203;DGHR 2020 3 T22;;SUPORTE;TORNEAMENTO;1;100;100;300;84;5.102*;11/11/2018;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;PTM2,5X6;PARAFUSO TORX M2,5 X 6;;PARAFUSO;COMPONENTES;100;1;1,5;5,5;84;5.102*;11/11/2018;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;TT16;TT16 CALÇO SER/SIR LT16;;CALÇO;COMPONENTES;10;2,5;3,5;10,5;84;5.102*;11/11/2018;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;SS4008;SS4008 PARAFUSO DO CALÇO SIR/SER;;PARAFUSO;COMPONENTES;10;3;5;15;84;5.102*;11/11/2018;;10;0
BLACK TOOLS;CAXIAS DO SUL;19093;F-REBITE 174.3.861;;PARAFUSO;FIXAÇÃO;1;5;5;16,5;84078;5.102*;26/08/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;20959;PCLNL 2020 K12;;SUPORTE;TORNEAMENTO;1;118;130;390;84078;5.102*;26/08/2021;;0;0
BLACK TOOLS;CAXIAS DO SUL;19057;174.3.841 ALAVANCA;;ALAVANCA;COMPONENTES;3;10;10;33;84140;5.102*;30/08/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;19102;F-CALCO 171.31.850 - CNMG1204;;CALÇO;COMPONENTES;3;12,95;10;38,85;84140;5.102*;30/08/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;19093;F-REBITE 174.3.861;;PARAFUSO;FIXAÇÃO;3;5;5;16,5;84140;5.102*;30/08/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;21341;PCLNR 2525 M12;;SUPORTE;TORNEAMENTO;1;147;147;441;84140;5.102*;30/08/2021;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;5718;ROSQUEADEIRA ELETRICA ARTICULADA M 3 A M 16 - BRACO 1000MM -  600W (8 ADAP.);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;7614,58;7100;21868;84191;6,102;14/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3411;PINCA C-20 10,00MM - PORTA PINCA AUTO APERTO;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;81,6;85,2;262,41;84191;6,102;14/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;2304;PINO FIXACAO ISO 40 - COM REFRIGERACAO INTERNA;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;4;34,25;34,25;105,49;84191;6,102;14/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1244;ADAPTADOR PARA MANDRIL TAM. 1 - 10,00 X  8,00 - (M10);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;174,31;183,06;563,82;84191;6,102;14/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1685;ADAPTADOR PARA MANDRIL TAM. 1 -  6,00 X  4,90 - (M6) -  6,00 X  4,90 - (M6);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;174,31;183,06;563,82;84191;6,102;14/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3404;PORTA PINCA AUTO APERTO BT 40 X C-20 (L1= 75,00MM);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;834,23;872,41;2687,02;84191;6,102;14/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3413;PINCA C-20 16,00MM - PORTA PINCA AUTO APERTO;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;81,46;85,2;262,41;84191;6,102;14/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1163;PINO FIXACAO BT 40 - 45G - SEM REFRIGERACAO INTERNA;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;10;16,59;18,45;56,82;84208;6,102;14/09/2020;;0;0
BLACK TOOLS;CAXIAS DO SUL;19148;5322.270.01 CALÇO VBMT16;;CALÇO;COMPONENTES;2;10;10;30;84264;5,403;09/02/2021;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;20929;MTJNL 2020 K16 - EXT ESQ TNMG1604;;SUPORTE;TORNEAMENTO;1;118;100;300;84265;5,403;09/02/2021;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;31149;DGTL 25B 3D40 - ESQ DGN3;;SUPORTE;TORNEAMENTO;1;137;137;411;84306;5.102*;09/08/2021;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4383;MORSA MECANICA GIRATORIA ABERT. 200MM - SERIE QM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;833,48;1156,22;3561,15;84461;6,102;21/09/2020;;0;0
KENNAMETAL;INDAIATUBA;179;PINO FIXACAO BT 40 - 45G - COM REFRIGERACAO INTERNA;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;12;17,32;19,23;59,22;84461;6,102;21/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;00173C;PORTA PINCA BT 40 X ER-40 (L1=70,00MM) - 12.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;30;94,9;126,4;389,31;84461;6,102;21/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1163;PINO FIXACAO BT 40 - 45G - SEM REFRIGERACAO INTERNA;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;30;16,59;18,45;56,82;84461;6,102;21/09/2020;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;28487;DGTR 25B 3D40 - DIR DGN3;;SUPORTE;TORNEAMENTO;1;137;110;411;84653;5.102*;20/09/2021;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4091;PORTA PINCA HIDRAULICO BT 40 X  6,00MM (L1= 65,00MM) - 20.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;1349,27;1349,27;4155,75;84776;5.102*;28/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4390;"DISPOSITIVO APERTO CALIBRADOR PARA SUPORTES (2 ~ 10 N.M.) ENC. 1/4"" SEXT";;PARAFUSO;FIXAÇÃO;1;461,1;508,4;1565,87;84776;5.102*;28/09/2020;;10;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4393;"DISPOSITIVO ENC. 1/4"" SEXT. - PARA SUPORTE T- 8 X 25,00MM";;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;2,77;2,9;8,93;84776;5.102*;28/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4395;"DISPOSITIVO ENC. 1/4"" SEXT. - PARA SUPORTE T-10 X 50,00MM";;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;4,17;4,11;12,65;84776;5.102*;28/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4396;"DISPOSITIVO ENC. 1/4"" SEXT. - PARA SUPORTE T-15 X 50,00MM";;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;4,17;4,36;13,42;84776;5.102*;28/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4825;CONE BASICO PSC 63 X MHD 50 (L= 55,00MM) (CAPTO);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;1284,15;1284,15;3955,18;84776;5.102*;28/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;741;PONTO ROTATIVO PRECISAO CM 4 - PONTA EXTENDIDA: M11/108 (B);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;441,06;504,69;1554,44;84776;5.102*;28/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;718;HASTE CONICA PARA MANDRIL CM 5 X ENCAIXE B22;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;55,42;62,67;193,02;84776;5.102*;28/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;5188;MANDRIL APERTO RAPIDO CAPAC. 5,00 - 20,00MM - ENC. B22;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;205,36;225,63;694,94;84776;5.102*;28/09/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4036;PORTA PINCA CM 5 X ER-40 (COM ARRASTE;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;164,57;175,22;539,67;84776;5.102*;28/09/2020;;0;0
BLACK TOOLS;CAXIAS DO SUL;19102;F-CALCO 171.31.850 - CNMG1204;;CALÇO;COMPONENTES;10;12,95;10;38,85;84857;5.102*;27/09/2021;;10;0
BASFIX/ BTFIXO;CAXIAS DO SUL;5394;PRESSETER COM RELOGIO (ALT. 50MM - 0,01MM) (STANDART);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;582,47;607,35;1870,63;84881;6,102;10/01/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4826;CONE BASICO PSC 63 X MHD 63 (L= 77,00MM) (CAPTO);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;1425,35;1425,35;4390;84881;6,102;10/01/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3141;PORTA PINCA HIDRAULICO BT40 X 6,000M (L1=140,00MM) - 20.000PRM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;1568,14;1568,14;4829,87;84881;6,102;10/01/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3143;PORTA PINCA HIDRAULICO BT 40 X 10,00MM (L1=140,00MM) - 20.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;1540,72;1540,72;4745,41;84881;6,102;10/01/2020;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;23604;SIR 0020 16 - INT DIR 16IR;;SUPORTE;TORNEAMENTO;1;147;147;441;85046;5.102*;10/04/2021;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;20940;MWLNR 2020 K06 - EXT DIR WNMG0604;;SUPORTE;TORNEAMENTO;1;118;100;300;85046;5.102*;10/04/2021;;0;0
KENNAMETAL;INDAIATUBA;20899;DDJNR 2020 K15- EXT DIR DNMG1506;;SUPORTE;TORNEAMENTO;2;118;110;330;85046;5.102*;10/04/2021;;0;0
GMF;DIADEMA;200766;RELOGIO APALPADOR 0,8MM(0,01MM) 121.340 NEW;;PARTES E ACESSORIOS PARA MAQUINAS;COMPONENTES;1;267,89;435;1339,8;8506;5.102*;27/01/2020;;0;0
BLACK TOOLS;CAXIAS DO SUL;19158;F-CALCO 5322.361.11 (4KF25 16);;CALÇO;COMPONENTES;2;10;10;30;85110;5.102*;10/05/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;19272;F-PARAFUSO 5512.032.01 (R166 DO CALÇO);;PARAFUSO;FIXAÇÃO;2;12,5;12,5;37,5;85110;5.102*;10/05/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;19306;F-PARAFUSO 5513.020.25 (R166 DO INSERTO);;PARAFUSO;FIXAÇÃO;2;12,5;12,5;37,5;85110;5.102*;10/05/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;19287;F-PARAFUSO 5513.020.01 (R166 P/ PASTILHA);;PARAFUSO;FIXAÇÃO;2;9;10;32,25;85110;5.102*;10/05/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;19087;F-PINO 5313.022.01 (MWLNL);;PINO;FIXAÇÃO;2;21,5;21,5;72,84;85110;5.102*;10/05/2021;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;19154;F-CALCO 5322.331.06 (MWLNL 2020 06);;PARTES E ACESSORIOS PARA MAQUINAS;COMPONENTES;2;4;4;12;85110;5.102*;10/05/2021;;0;0
BLACK TOOLS;CAXIAS DO SUL;19194;F-C.G.P. 5431.125.11 (MWLNL 06);;SUPORTE;TORNEAMENTO;2;27;27;81;85110;5.102*;10/05/2021;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;18146;F-C.G.P. 170.38.820 (CJTO GRAMPO PARAFUSO);;FIXAÇÃO;COMPONENTES;2;30,5;34;102;85110;5.102*;10/05/2021;;0;0
BLACK TOOLS;CAXIAS DO SUL;19088;F-PINO 5313.022.03 (MWLNR 08);;PINO;FIXAÇÃO;2;21,5;21,5;72,84;85110;5.102*;10/05/2021;;10;0
BLACK TOOLS;CAXIAS DO SUL;19806;S25T MWLNL 08 - INT ESQ WNMG0804;;SUPORTE;TORNEAMENTO;1;196;196;588;85148;5.102*;10/07/2021;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1680;PINO FIXACAO SK 50 - COM REFRIGERACAO INTERNA;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;37,06;41,9;129,05;85151;5.102*;10/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;02115P;PORTA BARRA SK 50 X 40,00MM (L1=110,00MM) - 12.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;421,47;421,47;1298,12;85151;5.102*;10/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1148;CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS);;CHAVE;COMPONENTES;3;31,81;34,68;106,81;85151;5.102*;10/08/2020;;8;0
BASFIX/ BTFIXO;CAXIAS DO SUL;855;PORCA ER-32 T2;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;34,08;35,63;109,74;85151;5.102*;10/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;16ER040;16ER040M ER D=4;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;20,42;20,75;63,91;85151;5.102*;10/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;16ER060;16ER060M ER D=6;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;20,42;20,75;63,91;85151;5.102*;10/08/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;16ER080;16ER080M ER D=8;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;20,42;20,75;63,91;85151;5.102*;10/08/2020;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;CNMG120408 K;CNMG120408 WS6115;;PARTES E ACESSORIOS PARA PORTA FERRAMENTAS;TORNEAMENTO;11;14;14;42;852;5.102*;11/04/2019;;0;0
HEINZ TOOLS;DIADEMA;T15000;CHAVE TORX 15;;CHAVE;COMPONENTES;10;2,5;4;11,4;852;5.102*;11/04/2019;;8;0
HEINZ TOOLS;DIADEMA;PTM4X10;PARAFUSO TORX M4 X 10;;PARAFUSO;COMPONENTES;20;1;1,5;6;852;5.102*;11/04/2019;;10;0
HEINZ TOOLS;DIADEMA;PTM2X5;PARAFUSO TORX M2 X 5;;PARAFUSO;COMPONENTES;50;1,3;1,5;5;8524;5.102*;16/04/2018;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;PTM3X8;PARAFUSO TORX M3 X 8;;PARAFUSO;COMPONENTES;100;1,3;1,5;5,5;8524;5.102*;16/04/2018;;10;0
HEINZ TOOLS;DIADEMA;5550800;FRESA TOROIDAL 55HRC 4C D=8X8X60X20 R0.5;;FRESA DE TOPO;FRESAMENTO;10;65;93,36;287,56;8524;5.102*;16/04/2018;;8;0
HEINZ TOOLS;DIADEMA;539;FRESA TOROIDAL 55HRC 4C D=8X8X75X20 R0.5;;FRESA DE TOPO;FRESAMENTO;10;76;76;270.864;8524;5.102*;16/04/2018;;8;0
HEINZ TOOLS;DIADEMA;539;FRESA TOROIDAL 55HRC 4C D=8X8X75X20 R0.5;;FRESA DE TOPO;FRESAMENTO;2;76;76;270.864;8524;5.102*;16/04/2018;;8;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;PTM3X8;PARAFUSO TORX M3 X 8;;PARAFUSO;COMPONENTES;150;1,3;1,5;5,5;8524;5.102*;16/04/2018;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;T80000;CHAVE TORX 8;;CHAVE;COMPONENTES;4;2,6;3,8;11,4;8524;5.102*;16/04/2018;;8;0
HEINZ TOOLS;DIADEMA;EM5502006030504F;FRESA RETA 55HRC 4C D=2X6X3X50MM;;FRESA DE TOPO;FRESAMENTO;3;21,5;16,71;61,16;8524;5.102*;16/04/2018;;8;0
GMF;DIADEMA;UL-034;"BITS QUADRADO 5/8"" X 6"" ULTRACUT";;INSERTO;TORNEAMENTO;2;104,89;104,89;323,06;8525;5,405;30/01/2020;;8;0
GMF;DIADEMA;BITS1/2HSS;"BITS QUADRADO 1/2"" X 4"" HSS";;INSERTO;TORNEAMENTO;1;50,27;38;117,04;8525;5,405;30/01/2020;;8;0
GMF;DIADEMA;17020;"BITS QUADRADO 5/16"" X 4"" HSS";;INSERTO;TORNEAMENTO;1;12,74;14,25;43,89;8525;5,405;30/01/2020;;8;0
GMF;DIADEMA;UL-020;"BITS QUADRADO 3/8"" X 4"" ULTRACUT";;INSERTO;TORNEAMENTO;1;23,45;23,45;72,22;8525;5,405;30/01/2020;;8;0
GMF;DIADEMA;UL-008;"BITS QUADRADO 1/4"" X 4"" ULTRACUT";;INSERTO;TORNEAMENTO;1;15,99;15,99;49,24;8525;5,405;30/01/2020;;8;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3857;MORSA PRECISAO ABERT. 160MM/320MM - HVV-4;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;3250;3604,95;11103,24;85348;6,102;13/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3686;PORTA PINCA AUTO APERTO SK 40 X C-20 (L1=105,00MM);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;843,33;843,33;2597,45;85348;6,102;13/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;5608;CHAVE C-20 - PARA PORCA CONE AUTO TORQUE;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;34,34;37,9;116,73;85348;6,102;13/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;2352;PORTA PINCA HASTE PARALELA 20,00MM X 150,00MM X DMC 08 (KOJEX);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;511,56;511,56;1575,6;85598;6,102;19/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;2632;SUPORTE PARA TROCA DE FERRAMENTAS BT40;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;155,99;163,14;502,47;85598;6,102;19/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;02349P;PORTA PINCA HASTE PARALELA 16,00MM X 150,00MM X ER-11 - SEXTAVADO;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;6;108,89;108,89;335,38;85598;6,102;19/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;11ER040;11ER040M D=4;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;5;20,42;20,75;63,91;85598;6,102;19/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;11ER060;11ER060M D=6;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;6;20,42;20,75;63,91;85598;6,102;19/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3409;PINCA C-20 6,00MM - PORTA PINCA AUTO APERTO;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;81,46;85,2;262,41;85598;6,102;19/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1992;PORTA FRESA FACEAR BT 40 X 27,00MM (L1= 45,00MM) - 12.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;147,2;159,63;491,66;85598;6,102;19/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3755;PINO FIXACAO BT 50 - 60G - COM REFRIGERACAO INTERNA;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;35,43;35,43;109,12;85965;6,102;26/10/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;3408;PORTA PINCA AUTO APERTO BT 50 X C-32 (L1=105,00MM);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;980,07;1024,92;3156,75;85965;6,102;26/10/2020;;0;0
BLACK TOOLS;CAXIAS DO SUL;21622;174.9.832.2 GRAMPO;;GRAMPO;COMPONENTES;5;19,67;25;80,64;860;5.102*;11/05/2019;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;F-REBITE;174.1.865 REBITE;;REBITE;COMPONENTES;5;5,84;5,84;17,98;860;5.102*;11/05/2019;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;F-CALÇO;175.2.850 CALÇO P/ CTFPR 16;;CALÇO;COMPONENTES;5;11,89;11,89;36,62;860;5.102*;11/05/2019;;10;0
BLACK TOOLS;CAXIAS DO SUL;19301;5513.020.18 (M4X0,5 - T15) P/ SIR/SIL 22;;PARAFUSO;COMPONENTES;5;11,67;11;36,3;860;5.102*;11/05/2019;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;TT16;TT16 CALÇO SER/SIR LT16;;CALÇO;COMPONENTES;10;3;3,5;10,5;860;5.102*;11/05/2019;;10;0
BLACK TOOLS;CAXIAS DO SUL;30170;F-LAMINA DGFH-32-3;;SUBTO;TORNEAMENTO;1;184;184;552;86021;5.102*;11/10/2021;;0;0
BLACK TOOLS;CAXIAS DO SUL;19102;F-CALCO 171.31.850 - CNMG1204;;CALÇO;COMPONENTES;10;10;10;38,85;86049;5.102*;11/12/2021;;10;0
BASFIX/ BTFIXO;CAXIAS DO SUL;2265;PORTA FRESA ROSCADO BT 40 X M 16 (L=152MM) (L1=125MM)- 12.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;226,75;237,13;730,36;86279;6,102;11/03/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4819;CONE BASICO BT 40 X MHD 50 (L= 48,00MM) (AD);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;898,92;917,03;2990,77;86279;6,102;11/03/2020;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;4921;CONJUNTO MICROMETRICO MHD 50 - 6 - 108 (0,002MM) (K01 TRM 50);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;8414,22;8639,2;26608,73;86279;6,102;11/03/2020;;0;0
BLACK TOOLS;CAXIAS DO SUL;23456;R166 4FG 2020 22;;SUPORTE;TORNEAMENTO;1;156;156;468;86335;5.102*;24/11/2021;;0;0
BLACK TOOLS;CAXIAS DO SUL;19975;S32U PTFNR 16W - INT DIR TNMG1604;;SUPORTE;TORNEAMENTO;1;304;304;912;86335;5.102*;24/11/2021;;0;0
BLACK TOOLS;CAXIAS DO SUL;20873;CTGPR 2020 K16;;SUPORTE;TORNEAMENTO;1;156;156;468;86404;5.102*;25/11/2021;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1992;PORTA FRESA FACEAR BT 40 X 27,00MM (L1= 45,00MM) - 12.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;147,2;159,63;491,66;86508;6,102;11/09/2020;;0;0
HEINZ TOOLS;DIADEMA;5550400;FRESA TOROIDAL 55HRC 4C D=4X10X50 H4 R0.5;;FRESA DE TOPO;FRESAMENTO;2;26;37,38;115,15;8670;5.102*;30/04/2018;;8;0
HEINZ TOOLS;DIADEMA;624;FRESA TOROIDAL 55HRC 4C D=4X10X50 H4 R1.0;;FRESA DE TOPO;FRESAMENTO;4;26;40,72;125,42;8670;5.102*;30/04/2018;;8;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;PTM2,5X6;PARAFUSO TORX M2,5 X 6;;PARAFUSO;COMPONENTES;50;1,3;1,5;5,5;8670;5.102*;30/04/2018;;10;0
